"eco_code","species","latitude","longitude","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","tmax_mean_c","prec_mean_annual","NDVI"
107,"Bombus terrestris",46.8813533333,7.4982616667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",538,14.2346153846154,82.5384615384615,0.155402368164062
107,"Bombus terrestris",46.6803333333,7.6634666667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",654,13.7038461538462,95.9230769230769,0.451626416015625
107,"Dactylorhiza sambucina",46.29787,7.92533,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",647,12.6961538461539,72.7692307692308,0.730912109375
107,"Bombus terrestris",46.6916682,7.6623790997,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629,13.9192307692308,90.3846153846154,0.44527802734375
107,"Dactylorhiza sambucina",46.60644271,7.32422583,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1711,7.24230769230775,122.538461538462,0.458802099609375
107,"Dactylorhiza sambucina",46.12951182,7.0806524,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Bombus terrestris",46.9868749486,8.3991890028,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",703,12.5192307692308,110.461538461538,0.247439819335938
107,"Dactylorhiza sambucina",46.4115287004,7.7666335098,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2040,4.74230769230775,149.384615384615,0.52309853515625
107,"Dactylorhiza sambucina",46.129396,7.0802927999,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Dactylorhiza sambucina",46.4118161768,7.7687704619,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2006,4.74230769230775,149.384615384615,0.536526611328125
107,"Dactylorhiza sambucina",46.1294904899,7.08063307,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Bombus terrestris",46.3716138889,7.6212805556,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1348,9.25769230769237,131.153846153846,0.53351669921875
107,"Dactylorhiza sambucina",46.4114787265,7.7665826217,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2040,4.74230769230775,149.384615384615,0.52309853515625
107,"Dactylorhiza sambucina",46.4254,6.09958,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1615,8.63461538461542,146.615384615385,0.388034130859375
107,"Dactylorhiza sambucina",46.12950846,7.08064935,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Bombus terrestris",47.4487213344,7.5225829039,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",515,14.4192307692308,66.8461538461538,0.153407788085937
107,"Dactylorhiza sambucina",46.3247855312,7.7028987181,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1447,10.3884615384616,77.3076923076923,0.523631103515625
107,"Dactylorhiza sambucina",46.4930348374,8.2797407059,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1364,8.2038461538462,174.923076923077,0.8734912109375
107,"Dactylorhiza sambucina",46.4535352997,8.2157420997,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1302,8.55769230769232,173.846153846154,0.8950150390625
107,"Dactylorhiza sambucina",46.1295283299,7.08078667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Dactylorhiza sambucina",46.1492528333,6.81438,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1760,7.32692307692309,177.538461538462,0.561163525390625
107,"Dactylorhiza sambucina",46.12951463,7.08065495,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Dactylorhiza sambucina",46.331879,7.785573,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1765,7.56538461538463,87.2307692307692,0.47562783203125
107,"Dactylorhiza sambucina",46.331863,7.785495,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1765,7.56538461538463,87.2307692307692,0.47562783203125
107,"Dactylorhiza sambucina",46.129446,7.0805829999,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Bombus terrestris",46.302375,7.6885783333,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",620,13.9576923076924,63.9230769230769,0.69685185546875
107,"Dactylorhiza sambucina",46.12939808,7.08028283,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Dactylorhiza sambucina",46.4224798791,8.1113017257,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2161,3.95769230769235,189.230769230769,0.34777314453125
107,"Dactylorhiza sambucina",46.2437484961,8.0300146246,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2036,4.72692307692313,153.076923076923,0.41473955078125
107,"Dactylorhiza sambucina",46.12951744,7.0806574901,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839,12.9038461538462,76.6923076923077,0.167194421386719
107,"Dactylorhiza sambucina",46.4624159096,8.9230465757,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",806,11.6961538461539,115.769230769231,0.307528466796875
108,"Bombus terrestris",46.5152499663,6.5394327097,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393,14.9576923076924,86,0.260695751953125
108,"Bombus terrestris",46.2054866667,6.1275445,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",412,16.0423076923078,83.1538461538462,0.205497143554688
108,"Bombus terrestris",46.1750030517,6.0603494642,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",438,15.9346153846154,83.1538461538462,0.168284338378906
108,"Bombus terrestris",47.1055755615,7.3380408287,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",436,14.7500000000001,68.5384615384615,0.166962268066406
108,"Bombus terrestris",46.9682189047,7.1955685212,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459,14.8038461538462,69.7692307692308,0.204910131835938
108,"Bombus terrestris",47.4498595895,8.5289311568,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",448,15.0269230769231,67.7692307692308,0.202882629394531
108,"Bombus terrestris",47.4486783333,8.58578,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",444,14.9576923076924,65.8461538461538,0.195202880859375
108,"Bombus terrestris",46.2822716667,6.1583166667,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",415,15.9038461538462,92.3076923076923,0.232073168945312
108,"Bombus terrestris",47.4216201869,8.507564439,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",449,14.9653846153847,69.2307692307692,0.257406689453125
110,"Bombus terrestris",47.6625750064,8.7449133396,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",422,15.0269230769231,61.0769230769231,0.205052026367188
110,"Bombus terrestris",47.45483,8.61548333,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",506,14.8346153846154,69.2307692307692,0.170245141601563
110,"Bombus terrestris",46.2038869873,6.0856943348,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",393,16.0730769230769,85.7692307692308,0.108670434570313
110,"Bombus terrestris",47.5765371244,7.6536076323,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",319,15.6423076923077,63.8461538461538,0.196617846679688
110,"Bombus terrestris",46.2258397761,6.145103462,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",395,15.9884615384616,86.5384615384615,0.216237841796875
110,"Bombus terrestris",46.9226528185,6.9759574035,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",500,14.4576923076924,77.3076923076923,0.244650170898437
110,"Bombus terrestris",47.0862279561,7.5214102864,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",497,14.5653846153846,70.4615384615385,0.167620446777344
110,"Bombus terrestris",46.2798366667,6.1539833333,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",413,15.7961538461539,93.3846153846154,0.2260587890625
113,"Dactylorhiza sambucina",46.125232,7.0819228999,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Bombus terrestris",47.4317216667,9.1343971667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",558,13.45,89.6923076923077,0.203122937011719
113,"Dactylorhiza sambucina",46.125232,7.08192232,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Bombus terrestris",47.3192022,8.51287,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",519,14.5884615384616,85.3846153846154,0.22407880859375
113,"Bombus terrestris",47.1522531,7.4039324,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",433,14.7653846153847,69.2307692307692,0.155001684570312
113,"Bombus terrestris",47.1674084,7.4280921,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,14.7192307692308,71.3076923076923,0.225978540039063
113,"Bombus terrestris",46.124078669,7.0834553818,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,15.373076923077,70.3846153846154,0.226488549804687
113,"Bombus terrestris",47.5376510611,7.714414098,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",262,15.85,65.0769230769231,0.291959301757812
113,"Bombus terrestris",46.5137034079,6.6249506957,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415,14.8038461538462,89.4615384615385,0.227842626953125
113,"Dactylorhiza sambucina",46.125232,7.0819220799,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Bombus terrestris",47.3462,8.285475,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",428,14.9038461538462,70.2307692307692,0.155645715332031
113,"Bombus terrestris",47.3212529487,8.5823741068,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",436,15.2115384615385,71.1538461538462,0.26597314453125
113,"Bombus terrestris",46.9393016,7.4336878997,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",531,14.4576923076924,70.6153846153846,0.2497056640625
113,"Dactylorhiza sambucina",46.125238,7.081954,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Dactylorhiza sambucina",46.125232,7.0819151701,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Bombus terrestris",47.4131631555,8.5590443015,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",427,15.173076923077,67.3846153846154,0.167925671386719
113,"Bombus terrestris",47.16897,8.1077195,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",503,14.3192307692308,81.4615384615385,0.26325888671875
113,"Bombus terrestris",47.5123684838,7.7658691782,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343,15.35,67.5384615384615,0.13258515625
113,"Bombus terrestris",47.3212838016,8.5817984162,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419,15.2115384615385,71.1538461538462,0.26597314453125
113,"Bombus terrestris",47.3868721251,8.4222888574,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",408,15.2423076923077,71.8461538461538,0.178502612304688
113,"Bombus terrestris",47.2887321126,8.1965410709,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",546,14.0346153846154,80.5384615384615,0.280166528320313
113,"Bombus terrestris",47.4050216667,8.5609216667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441,14.9576923076924,68.7692307692308,0.169252233886719
113,"Dactylorhiza sambucina",46.125232,7.08192314,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,12.9038461538462,76.6923076923077,0.201531811523437
113,"Bombus terrestris",47.4886784997,8.5935517,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",465,14.9038461538462,71.3076923076923,0.261943798828125
113,"Bombus terrestris",47.5308559,7.8125089,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343,15.3653846153846,73.2307692307692,0.148156665039062
113,"Bombus terrestris",47.3519133333,8.3559883333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",409,15.0115384615385,67.8461538461538,0.170571997070313
113,"Bombus terrestris",47.3709133333,8.53347,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",417,15.2346153846154,68.1538461538462,0.27933759765625
113,"Bombus terrestris",47.5235425338,7.5680673122,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",309,15.5807692307692,60.1538461538462,0.154075646972656
113,"Bombus terrestris",47.469412,8.1631666,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",356,15.1346153846154,82.6923076923077,0.123938439941406
113,"Bombus terrestris",47.4085885287,8.5061789677,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",521,14.6807692307693,69.7692307692308,0.20379580078125
113,"Bombus terrestris",46.7406216667,7.597445,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",575,13.9653846153847,89.4615384615385,0.347117749023438
113,"Bombus terrestris",46.4586723091,6.8705074733,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",451,14.6423076923077,87.4615384615385,0.224036694335938
113,"Bombus terrestris",46.7478444444,7.6473111111,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",589,14.0576923076923,87.4615384615385,0.56626015625
113,"Bombus terrestris",46.5343854374,6.6551598723,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637,13.4192307692308,102.461538461538,0.109875317382813
113,"Bombus terrestris",47.53088,7.81248,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343,15.3653846153846,73.2307692307692,0.148156665039062
113,"Bombus terrestris",47.3218783333,8.5500166667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",413,15.2653846153846,73.9230769230769,0.295363500976562
113,"Bombus terrestris",46.0903027778,7.0620722222,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",504,14.1346153846154,87.5384615384615,0.50739951171875
113,"Bombus terrestris",46.5189029893,6.642303673,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",506,14.0346153846154,96.4615384615385,0.251413623046875
113,"Bombus terrestris",47.3364197334,8.436560221,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",545,14.4346153846154,80.6923076923077,0.156454968261719
113,"Bombus terrestris",47.38397,8.3307216667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419,15.0423076923077,68.0769230769231,0.107448034667969
113,"Bombus terrestris",47.268895,8.687855,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533,14.2500000000001,88.4615384615385,0.260173803710938
113,"Bombus terrestris",46.5113399699,6.3110923022,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",722,12.95,115.076923076923,0.130843395996094
113,"Bombus terrestris",47.3938811433,7.858587382,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",566,13.6115384615385,82.8461538461538,0.2403599609375
113,"Bombus terrestris",47.1964034489,7.4086702947,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",475,14.55,81.8461538461538,0.191677124023438
113,"Bombus terrestris",47.5008817041,7.5905676931,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",316,15.3192307692308,60.3846153846154,0.153529187011719
113,"Bombus terrestris",46.9458133494,7.4027795345,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",552,14.3269230769231,71.2307692307692,0.191557983398437
113,"Bombus terrestris",46.294595,7.523525,"gbif","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",615,14.0192307692308,66.5384615384615,0.48605419921875
113,"Bombus terrestris",47.4450866667,9.1418111667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",517,13.8038461538462,83.6923076923077,0.20345234375
113,"Bombus terrestris",46.7393731169,7.5980197847,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",571,13.9653846153847,89.4615384615385,0.347122216796875
113,"Bombus terrestris",47.2318909531,8.8895565355,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419,14.8653846153846,102.692307692308,0.2468400390625
113,"Bombus terrestris",47.1567428546,7.2689303733,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",483,14.6115384615385,77.2307692307692,0.156101293945312
113,"Bombus terrestris",47.2688128575,8.6879347864,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533,14.2500000000001,88.4615384615385,0.260173803710938
113,"Bombus terrestris",47.4897228593,7.6157821342,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",329,15.6038461538462,60.6153846153846,0.178199987792969
113,"Bombus terrestris",47.2450511952,8.4605260938,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",460,14.7884615384615,78.5384615384615,0.168290979003906
113,"Bombus terrestris",46.2037685528,6.1536063999,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",377,16.15,80.5384615384615,0.24209912109375
113,"Bombus terrestris",46.7393885917,7.5982642718,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",571,13.9653846153847,89.4615384615385,0.347122216796875
113,"Bombus terrestris",46.5186347961,6.6003727913,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",381,14.8346153846154,84.5384615384615,0.267753955078125
113,"Bombus terrestris",47.268755,8.6907366667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",570,14.2500000000001,88.4615384615385,0.298861279296875
113,"Bombus terrestris",47.0873311116,8.2725539232,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",494,14.4115384615385,93.4615384615385,0.229118139648437
113,"Bombus terrestris",47.337978399,8.5209720209,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441,15.0346153846154,77.9230769230769,0.245059301757812
113,"Bombus terrestris",47.3711583333,8.5336133333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",417,15.2346153846154,68.1538461538462,0.27933759765625
113,"Bombus terrestris",47.4379833333,9.1371305,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",536,13.6807692307693,86.3076923076923,0.201990502929688
113,"Bombus terrestris",46.9523666667,7.4600783333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",560,14.2807692307693,69.5384615384615,0.190101257324219
113,"Dactylorhiza sambucina",46.0808898575,7.1475734741,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",757,13.1346153846154,87.4615384615385,0.355384790039062
113,"Bombus terrestris",47.3659057617,8.5496072769,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",418,15.2961538461539,68.2307692307692,0.342696484375
113,"Bombus terrestris",46.9519,7.4610466667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",560,14.2807692307693,69.5384615384615,0.19010322265625
