"eco_code","species","latitude","longitude","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation"
113,"Bombus terrestris",47.469412,8.1631666,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",356
113,"Bombus terrestris",47.438055,9.1376055,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",536
113,"Bombus terrestris",47.52295,8.2153888833,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",388
113,"Bombus terrestris",47.337978399,8.5209720209,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441
113,"Bombus terrestris",47.4915965896,7.8058976988,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",562
113,"Bombus terrestris",46.7393731169,7.5980197847,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",571
113,"Bombus terrestris",47.5204772949,7.6839199066,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",284
113,"Bombus terrestris",46.5343585137,6.6552886183,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637
113,"Bombus terrestris",47.3502713858,8.7097881362,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",457
113,"Bombus terrestris",46.8200266,8.4069918,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",988
113,"Bombus terrestris",47.4790465686,7.6170410961,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",336
113,"Bombus terrestris",46.207505,6.142775,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",387
113,"Bombus terrestris",47.2724424928,8.3487276571,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",463
113,"Bombus terrestris",47.268755,8.6907366667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",570
113,"Bombus terrestris",47.351767631,7.9017626122,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",399
113,"Bombus terrestris",46.5344444444,6.6552777778,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637
113,"Bombus terrestris",46.5113399699,6.3110923022,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",722
113,"Bombus terrestris",46.3263682434,8.0031452692,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",683
113,"Bombus terrestris",46.5330283333,6.648625,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",608
113,"Bombus terrestris",47.3218783333,8.5500166667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",413
113,"Bombus terrestris",46.5137133333,6.6226116667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",409
113,"Bombus terrestris",46.5343854374,6.6551598723,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637
113,"Bombus terrestris",47.34625,8.2853533333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",428
113,"Bombus terrestris",47.3868662259,7.9520631508,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",471
113,"Bombus terrestris",47.4316783333,9.1344583333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",558
113,"Bombus terrestris",47.3586401544,8.5599222608,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435
113,"Bombus terrestris",47.1788167736,8.5128261045,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",421
113,"Dactylorhiza sambucina",46.125232,7.08192232,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.3940441428,7.8585788536,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",566
113,"Dactylorhiza sambucina",46.125232,7.08192407,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.469412,8.1631666,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",356
113,"Bombus terrestris",47.1653680664,8.1126341969,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",508
113,"Bombus terrestris",47.5009365184,7.5907044858,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",316
113,"Bombus terrestris",46.0903027778,7.0620722222,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",504
113,"Bombus terrestris",47.2688160426,8.6878824833,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533
113,"Dactylorhiza sambucina",46.125232,7.0819151701,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.5341459419,7.5978390496,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",341
113,"Dactylorhiza sambucina",46.125232,7.0819220799,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",46.51966634,6.57298488,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",397
113,"Bombus terrestris",47.3761286294,8.4997517243,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415
113,"Bombus terrestris",47.088935,8.248634,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",522
113,"Bombus terrestris",47.3647235017,7.8931901624,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",433
113,"Bombus terrestris",47.3932013779,8.0026138904,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",409
113,"Bombus terrestris",46.9842095997,6.8950262,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",517
113,"Bombus terrestris",47.5376510611,7.714414098,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",262
113,"Bombus terrestris",47.493876644,7.6221672537,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",336
113,"Bombus terrestris",47.4937888883,7.6218583333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",336
113,"Bombus terrestris",46.5307666667,6.6483133333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",599
113,"Bombus terrestris",47.514003564,8.7651311606,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",455
113,"Bombus terrestris",47.3038103013,8.526157653,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",467
113,"Bombus terrestris",47.4790491,7.6170412,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",336
113,"Bombus terrestris",46.5270548,6.6218661,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",530
113,"Bombus terrestris",47.2688116667,8.69198,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",570
113,"Bombus terrestris",47.4246587757,9.3767173961,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",670
113,"Bombus terrestris",46.1991833333,6.163125,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",407
113,"Bombus terrestris",47.403755,8.0507611667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",368
113,"Bombus terrestris",46.8124466667,7.2185166667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",678
113,"Bombus terrestris",47.3711583333,8.5336133333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",417
113,"Bombus terrestris",46.518635,6.600373,"gbif","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",381
113,"Bombus terrestris",46.5197972222,6.5740111111,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",397
113,"Bombus terrestris",47.3382817199,8.5209800676,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441
113,"Bombus terrestris",46.7340783333,7.66898,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",662
113,"Bombus terrestris",47.379854049,8.4850304201,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",418
113,"Bombus terrestris",47.53088,7.81248,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343
113,"Bombus terrestris",46.1930655997,6.1664067997,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",425
113,"Bombus terrestris",46.9507815469,7.4222590774,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",556
113,"Bombus terrestris",47.0260099722,9.514326,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533
113,"Bombus terrestris",46.6880377997,7.6858690997,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",576
113,"Bombus terrestris",47.4790491,7.6170412,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",336
113,"Bombus terrestris",47.4742531944,7.7412321944,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",332
113,"Dactylorhiza sambucina",46.125232,7.0819217301,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
114,"Bombus terrestris",47.5564222222,8.7491611111,"inat","Cool Temperate","Moist","Grassland","Hills","Cool Temperate Moist",22,124,10,"Cool Temperate Moist Grassland on Hills","#167C0A",487
116,"Bombus terrestris",47.3839402,8.6310803,"inat","Cool Temperate","Moist","Cropland","Plains","Cool Temperate Moist",29,153,10,"Cool Temperate Moist Cropland on Plains","#1D990A",433
120,"Bombus terrestris",47.1675833333,9.4715966667,"inat","Cool Temperate","Moist","Settlement","Plains","Cool Temperate Moist",78,119,2,"Cool Temperate Moist Settlement on Plains","#4E7702",447
129,"Bombus terrestris",47.4642506,8.6415213,"inat","Cool Temperate","Moist","Settlement","Tablelands","Cool Temperate Moist",47,63,130,"Cool Temperate Moist Settlement on Tablelands","#2F3F82",583
161,"Bombus terrestris",47.566797,7.596312,"inat","Warm Temperate","Moist","Settlement","Plains","Warm Temperate Moist",163,170,28,"Warm Temperate Moist Settlement on Plains","#A3AA1C",261
161,"Bombus terrestris",47.56677,7.596504,"inat","Warm Temperate","Moist","Settlement","Plains","Warm Temperate Moist",163,170,28,"Warm Temperate Moist Settlement on Plains","#A3AA1C",261
161,"Bombus terrestris",46.3945072,6.9221073,"inat","Warm Temperate","Moist","Settlement","Plains","Warm Temperate Moist",163,170,28,"Warm Temperate Moist Settlement on Plains","#A3AA1C",373
166,"Bombus terrestris",46.1553105171,8.863820487,"inat","Warm Temperate","Moist","Forest","Plains","Warm Temperate Moist",45,158,6,"Warm Temperate Moist Forest on Plains","#2D9E06",193
169,"Bombus terrestris",47.5590517816,7.5820866695,"inat","Warm Temperate","Moist","Settlement","Hills","Warm Temperate Moist",136,158,52,"Warm Temperate Moist Settlement on Hills","#889E34",273
171,"Bombus terrestris",46.2342610186,9.113192637,"inat","Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E",268
171,"Bombus terrestris",46.1641055,8.9459033333,"inat","Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E",205
171,"Bombus terrestris",46.2064430505,5.9935736063,"inat","Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E",395
171,"Dactylorhiza sambucina",46.1810055093,8.7434572354,"inat","Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E",219
171,"Bombus terrestris",46.1641695,8.945855,"inat","Warm Temperate","Moist","Grassland","Mountains","Warm Temperate Moist",86,129,14,"Warm Temperate Moist Grassland on Mountains","#56810E",205
172,"Bombus terrestris",46.5067538047,6.6270102561,"inat","Warm Temperate","Moist","Settlement","Mountains","Warm Temperate Moist",105,89,18,"Warm Temperate Moist Settlement on Mountains","#695912",386
